filename,head_top,r_ankle,r_knee,r_hip,l_hip,l_knee,l_ankle,r_wrist,r_elbow,r_shoulder,l_shoulder,l_elbow,l_wrist,head_rect_x1,head_rect_y1,head_rect_x2,head_rect_y2,joint_pos_head_top_x,joint_pos_head_top_y,joint_pos_r_ankle_x,joint_pos_r_ankle_y,joint_pos_r_knee_x,joint_pos_r_knee_y,joint_pos_r_hip_x,joint_pos_r_hip_y,joint_pos_l_hip_x,joint_pos_l_hip_y,joint_pos_l_knee_x,joint_pos_l_knee_y,joint_pos_l_ankle_x,joint_pos_l_ankle_y,joint_pos_r_wrist_x,joint_pos_r_wrist_y,joint_pos_r_elbow_x,joint_pos_r_elbow_y,joint_pos_r_shoulder_x,joint_pos_r_shoulder_y,joint_pos_l_shoulder_x,joint_pos_l_shoulder_y,joint_pos_l_elbow_x,joint_pos_l_elbow_y,joint_pos_l_wrist_x,joint_pos_l_wrist_y
080936116.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1116.0,339.0,1135.0,362.0,1125.209,338.5704,1131.0,464.0,1108.0,442.0,1113.0,410.0,1123.0,408.0,1117.0,441.0,1114.0,476.0,1104.0,403.0,1110.0,389.0,1117.0,369.0,1135.0,372.0,1139.0,397.0,1135.0,416.0
086707232.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,282.0,384.0,309.0,421.0,290.0515,385.0073,276.0,557.0,282.0,526.0,291.0,482.0,317.0,483.0,320.0,525.0,323.0,565.0,287.0,487.0,283.0,462.0,287.0,435.0,323.0,431.0,337.0,457.0,317.0,464.0
091324055.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,691.0,447.0,729.0,477.0,708.4557,442.6957,732.0,640.0,733.0,602.0,744.0,537.0,706.0,549.0,666.0,592.0,663.0,651.0,772.0,539.0,765.0,515.0,732.0,488.0,691.0,485.0,664.0,521.0,634.0,540.0
051134240.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,778.0,334.0,814.0,369.0,795.0669,331.4379,800.0,527.0,790.0,480.0,799.0,436.0,775.0,436.0,750.0,481.0,751.0,525.0,822.0,329.0,820.0,353.0,811.0,373.0,782.0,372.0,754.0,353.0,736.0,324.0
051134240.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,496.0,273.0,519.0,294.0,507.2104,271.0454,531.0,434.0,528.0,395.0,521.0,353.0,500.0,352.0,490.0,395.0,496.0,430.0,535.0,349.0,531.0,331.0,525.0,304.0,491.0,305.0,485.0,331.0,482.0,353.0
057828014.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,725.0,170.0,751.0,195.0,738.0,168.0,672.0,346.0,699.0,295.0,717.0,251.0,742.0,253.0,738.0,307.0,763.0,344.0,682.0,194.0,706.0,207.0,724.0,197.0,752.0,207.0,750.0,229.0,725.0,213.0
057828014.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1014.0,214.0,1045.0,247.0,1022.0,213.0,1058.0,390.0,1044.0,351.0,1059.0,294.0,1048.0,301.0,1027.0,356.0,1046.0,400.0,1001.0,270.0,1023.0,272.0,1041.0,247.0,1034.0,255.0,1018.0,290.0,995.0,279.0
057828014.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,944.0,270.0,977.0,300.0,965.0,267.0,923.0,423.0,962.0,381.0,917.0,359.0,899.0,350.0,881.0,398.0,843.0,436.0,921.0,342.0,932.0,305.0,948.0,303.0,961.0,302.0,978.0,320.0,998.0,303.0
057828014.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,386.0,205.0,412.0,235.0,403.0,204.0,396.0,371.0,405.0,348.0,392.0,295.0,410.0,293.0,419.0,342.0,410.0,385.0,401.0,206.0,415.0,235.0,388.0,238.0,400.0,234.0,414.0,214.0,402.0,195.0
054264463.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,897.0,339.0,927.0,369.0,904.0597,339.0016,891.0,476.0,902.0,440.0,911.0,416.0,950.0,416.0,954.0,440.0,966.0,482.0,902.0,419.0,897.0,396.0,900.0,372.0,941.0,370.0,956.0,394.0,952.0,425.0
076999355.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,317.0,140.0,359.0,192.0,334.6837,139.4692,269.0,432.0,285.0,367.0,305.0,285.0,353.0,291.0,337.0,368.0,334.0,425.0,315.0,238.0,279.0,236.0,307.0,195.0,376.0,200.0,389.0,242.0,360.0,243.0
021582103.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,327.0,84.0,374.0,145.0,349.3311,83.7196,304.0,445.0,316.0,367.0,327.0,265.0,389.0,266.0,386.0,361.0,392.0,436.0,271.0,249.0,301.0,210.0,311.0,157.0,393.0,150.0,414.0,200.0,412.0,232.0
062289048.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,279.0,37.0,332.0,109.0,303.9238,37.2733,228.0,402.0,257.0,331.0,265.0,228.0,335.0,227.0,340.0,321.0,339.0,396.0,282.0,234.0,261.0,183.0,256.0,108.0,357.0,105.0,361.0,166.0,307.0,143.0
008534746.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,382.0,104.0,419.0,156.0,397.4693,104.6525,391.0,426.0,374.0,370.0,367.0,289.0,426.0,289.0,434.0,369.0,440.0,430.0,340.0,276.0,352.0,228.0,367.0,179.0,445.0,173.0,454.0,230.0,459.0,278.0
008534746.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,247.0,57.0,287.0,123.0,273.3596,59.7921,225.0,458.0,237.0,381.0,238.0,283.0,295.0,278.0,284.0,371.0,263.0,442.0,203.0,279.0,202.0,219.0,213.0,149.0,296.0,144.0,311.0,211.0,317.0,264.0
005168172.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,350.0,167.0,390.0,210.0,366.6307,165.2516,342.0,438.0,362.0,383.0,351.0,303.0,402.0,307.0,393.0,378.0,380.0,436.0,398.0,251.0,355.0,258.0,346.0,223.0,403.0,222.0,414.0,267.0,446.0,280.0
002535074.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,706.0,90.0,784.0,203.0,738.9716,91.9094,573.0,700.0,614.0,544.0,672.0,407.0,784.0,415.0,767.0,578.0,773.0,705.0,667.0,365.0,644.0,305.0,676.0,223.0,831.0,232.0,854.0,341.0,761.0,373.0
083598012.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,755.0,13.0,860.0,135.0,802.3792,9.8189,748.0,402.0,664.0,483.0,730.0,342.0,842.0,342.0,873.0,463.0,808.0,415.0,658.0,311.0,686.0,271.0,724.0,164.0,906.0,172.0,930.0,301.0,898.0,366.0
039850473.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,480.0,325.0,557.0,408.0,522.1996,321.3647,536.0,844.0,536.0,682.0,542.0,473.0,427.0,456.0,414.0,620.0,398.0,715.0,593.0,584.0,609.0,518.0,584.0,403.0,447.0,391.0,391.0,529.0,405.0,607.0
063509365.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,616.0,73.0,706.0,171.0,708.3584,97.7137,526.0,409.0,498.0,296.0,507.0,235.0,579.0,251.0,610.0,312.0,584.0,412.0,520.0,236.0,509.0,185.0,574.0,130.0,669.0,153.0,673.0,198.0,669.0,237.0
004530401.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,510.0,115.0,555.0,185.0,528.9031,116.9083,507.0,340.0,519.0,275.0,523.0,212.0,565.0,216.0,555.0,287.0,555.0,352.0,486.0,259.0,489.0,220.0,496.0,174.0,573.0,172.0,588.0,231.0,574.0,280.0
085648984.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,410.0,243.0,456.0,295.0,442.0529,242.7465,360.0,455.0,378.0,410.0,370.0,369.0,424.0,373.0,429.0,410.0,425.0,477.0,389.0,368.0,380.0,336.0,396.0,293.0,449.0,302.0,443.0,338.0,446.0,377.0
094023024.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1316.0,180.0,1378.0,245.0,1345.9199,176.5852,1322.0,623.0,1327.0,526.0,1307.0,406.0,1388.0,402.0,1371.0,534.0,1363.0,642.0,1291.0,371.0,1278.0,338.0,1297.0,279.0,1401.0,279.0,1421.0,358.0,1380.0,337.0
009444296.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,990.0,157.0,1055.0,241.0,1015.6328,157.0739,985.0,502.0,976.0,444.0,984.0,372.0,1064.0,372.0,1062.0,459.0,1052.0,507.0,1011.0,356.0,972.0,318.0,992.0,258.0,1071.0,256.0,1107.0,302.0,1114.0,345.0
087747201.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,585.0,193.0,661.0,283.0,613.8845,191.7716,598.0,586.0,598.0,498.0,592.0,456.0,712.0,432.0,725.0,484.0,752.0,573.0,515.0,477.0,532.0,403.0,554.0,322.0,720.0,296.0,776.0,393.0,813.0,462.0
082645747.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1393.0,140.0,1479.0,249.0,1428.8015,139.4318,1414.0,709.0,1413.0,572.0,1410.0,451.0,1492.0,465.0,1518.0,585.0,1565.0,710.0,1440.0,255.0,1409.0,354.0,1389.0,278.0,1502.0,263.0,1513.0,348.0,1430.0,377.0
001083765.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,946.0,267.0,1039.0,377.0,985.7938,264.7736,930.0,958.0,882.0,792.0,875.0,619.0,933.0,624.0,976.0,812.0,1048.0,1002.0,990.0,181.0,945.0,268.0,947.0,388.0,1053.0,383.0,1029.0,268.0,1022.0,186.0
090538198.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,960.0,209.0,1074.0,347.0,1004.5572,207.4906,995.0,929.0,917.0,773.0,978.0,613.0,1044.0,620.0,1024.0,787.0,1031.0,999.0,919.0,122.0,921.0,243.0,978.0,334.0,1080.0,358.0,1126.0,260.0,1182.0,119.0
044844552.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,651.0,159.0,705.0,216.0,672.3193,156.611,687.0,539.0,680.0,457.0,676.0,363.0,731.0,327.0,750.0,419.0,713.0,458.0,699.0,394.0,660.0,338.0,643.0,243.0,728.0,218.0,744.0,293.0,749.0,360.0
029321077.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,707.0,139.0,747.0,202.0,729.4189,140.7479,701.0,568.0,691.0,477.0,694.0,399.0,734.0,396.0,731.0,479.0,721.0,568.0,650.0,379.0,656.0,309.0,669.0,227.0,775.0,237.0,780.0,322.0,775.0,390.0
032866455.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,687.0,141.0,749.0,213.0,721.8582,139.19,693.0,580.0,677.0,488.0,661.0,378.0,753.0,389.0,725.0,516.0,722.0,586.0,685.0,234.0,639.0,298.0,648.0,217.0,778.0,234.0,777.0,310.0,740.0,375.0
067251846.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,441.0,40.0,499.0,103.0,465.8031,37.5049,393.0,447.0,429.0,356.0,430.0,256.0,509.0,254.0,533.0,355.0,560.0,455.0,294.0,123.0,373.0,128.0,433.0,115.0,517.0,109.0,581.0,117.0,648.0,105.0
075237453.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,434.0,42.0,487.0,108.0,451.2565,42.4277,408.0,424.0,445.0,331.0,451.0,226.0,488.0,228.0,499.0,331.0,513.0,418.0,434.0,103.0,421.0,173.0,439.0,115.0,503.0,109.0,530.0,164.0,509.0,108.0
079157904.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,428.0,45.0,467.0,102.0,442.2931,46.3691,449.0,422.0,440.0,320.0,437.0,243.0,477.0,242.0,477.0,322.0,478.0,414.0,414.0,207.0,399.0,181.0,414.0,126.0,499.0,120.0,513.0,167.0,486.0,170.0
010112268.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,585.0,69.0,666.0,182.0,600.265,75.942,671.0,559.0,659.0,486.0,695.0,355.0,726.0,363.0,710.0,498.0,732.0,631.0,651.0,385.0,651.0,327.0,627.0,228.0,706.0,186.0,778.0,285.0,732.0,383.0
082186006.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,430.0,98.0,480.0,145.0,446.3959,95.4345,496.0,409.0,487.0,324.0,503.0,257.0,529.0,253.0,519.0,316.0,519.0,422.0,450.0,286.0,467.0,217.0,459.0,178.0,485.0,168.0,488.0,221.0,466.0,288.0
064921030.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,283.0,75.0,322.0,121.0,297.4455,74.4125,288.0,351.0,292.0,294.0,300.0,217.0,337.0,215.0,337.0,294.0,352.0,353.0,259.0,144.0,275.0,171.0,282.0,140.0,337.0,126.0,352.0,178.0,348.0,235.0
096217255.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,892.0,208.0,969.0,315.0,929.5529,208.7782,938.0,621.0,887.0,544.0,854.0,509.0,979.0,484.0,987.0,538.0,1001.0,618.0,902.0,526.0,883.0,449.0,847.0,347.0,1016.0,342.0,1014.0,438.0,1024.0,513.0
007379656.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,320.0,67.0,363.0,123.0,343.4336,66.8245,301.0,414.0,318.0,330.0,296.0,258.0,353.0,269.0,340.0,375.0,325.0,463.0,262.0,240.0,271.0,190.0,297.0,141.0,379.0,150.0,410.0,215.0,366.0,189.0
028096319.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,267.0,140.0,322.0,198.0,303.6872,138.3759,145.0,375.0,194.0,324.0,240.0,280.0,286.0,285.0,331.0,324.0,323.0,367.0,231.0,207.0,173.0,200.0,251.0,180.0,323.0,207.0,367.0,246.0,388.0,315.0
015041689.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,974.0,346.0,1016.0,379.0,1010.0,347.0,856.0,556.0,925.0,518.0,938.0,456.0,981.0,459.0,1017.0,498.0,973.0,519.0,1027.0,403.0,982.0,428.0,982.0,387.0,976.0,369.0,934.0,364.0,937.0,406.0
041481950.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,287.0,20.0,337.0,93.0,315.866,21.3191,275.0,432.0,276.0,333.0,267.0,254.0,346.0,243.0,356.0,328.0,350.0,432.0,206.0,236.0,228.0,175.0,260.0,107.0,354.0,96.0,369.0,164.0,392.0,209.0
081290101.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,954.0,360.0,1018.0,461.0,984.7335,362.6887,921.0,922.0,940.0,785.0,945.0,652.0,1009.0,655.0,1037.0,785.0,1037.0,929.0,862.0,668.0,889.0,557.0,932.0,486.0,1043.0,486.0,1052.0,572.0,993.0,608.0
099971767.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,536.0,80.0,601.0,169.0,575.4323,80.9649,501.0,636.0,512.0,532.0,534.0,383.0,581.0,386.0,602.0,530.0,608.0,631.0,502.0,253.0,483.0,310.0,496.0,200.0,616.0,206.0,627.0,307.0,680.0,253.0
099663684.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,604.0,88.0,692.0,214.0,683.4517,100.7767,388.0,603.0,444.0,492.0,520.0,373.0,610.0,376.0,696.0,471.0,705.0,615.0,481.0,362.0,490.0,257.0,545.0,182.0,679.0,222.0,679.0,335.0,662.0,451.0
055543171.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,593.0,87.0,665.0,187.0,635.562,88.1494,560.0,625.0,621.0,512.0,599.0,375.0,649.0,380.0,647.0,503.0,614.0,617.0,660.0,361.0,584.0,305.0,593.0,208.0,647.0,199.0,667.0,257.0,729.0,233.0
060617463.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,402.0,332.0,455.0,393.0,428.9972,330.1805,332.0,593.0,338.0,547.0,377.0,488.0,444.0,481.0,440.0,540.0,384.0,606.0,329.0,476.0,337.0,420.0,394.0,389.0,462.0,400.0,487.0,440.0,469.0,465.0
061812824.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,561.0,158.0,604.0,200.0,581.4705,154.9788,661.0,435.0,627.0,374.0,607.0,309.0,570.0,305.0,535.0,377.0,531.0,452.0,632.0,288.0,640.0,262.0,608.0,215.0,560.0,212.0,529.0,216.0,500.0,223.0
052016350.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,516.0,80.0,560.0,138.0,540.4694,79.9845,517.0,448.0,536.0,370.0,562.0,273.0,483.0,274.0,484.0,364.0,499.0,430.0,593.0,290.0,589.0,226.0,581.0,158.0,486.0,153.0,461.0,222.0,457.0,269.0
052016350.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,300.0,147.0,329.0,176.0,309.3123,145.937,333.0,304.0,336.0,275.0,349.0,230.0,323.0,232.0,314.0,263.0,313.0,306.0,369.0,243.0,364.0,205.0,344.0,181.0,299.0,187.0,301.0,204.0,309.0,231.0
056093797.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,195.0,118.0,238.0,166.0,214.0,116.0,172.0,385.0,189.0,331.0,203.0,268.0,239.0,261.0,274.0,305.0,280.0,350.0,162.0,252.0,168.0,222.0,185.0,184.0,253.0,176.0,288.0,208.0,296.0,242.0
078365301.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,828.0,96.0,969.0,278.0,888.1682,95.4901,1058.0,563.0,768.0,584.0,869.0,477.0,1109.0,479.0,998.0,464.0,985.0,665.0,725.0,483.0,795.0,338.0,826.0,266.0,992.0,293.0,905.0,460.0,716.0,634.0
062208670.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,655.0,144.0,742.0,245.0,689.0,141.0,725.0,450.0,667.0,475.0,689.0,389.0,753.0,374.0,841.0,370.0,801.0,459.0,648.0,403.0,610.0,322.0,651.0,246.0,761.0,231.0,841.0,309.0,814.0,369.0
014707348.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,388.0,63.0,474.0,164.0,459.4414,68.7048,378.0,314.0,509.0,278.0,347.0,233.0,440.0,204.0,554.0,217.0,457.0,330.0,379.0,371.0,315.0,233.0,343.0,138.0,478.0,152.0,443.0,256.0,422.0,382.0
007586333.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,823.0,198.0,949.0,370.0,843.1338,210.2702,981.0,834.0,865.0,636.0,997.0,669.0,1085.0,633.0,1202.0,512.0,1131.0,838.0,737.0,617.0,813.0,513.0,861.0,418.0,1011.0,322.0,1122.0,403.0,973.0,506.0
013882717.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,961.0,212.0,1035.0,321.0,998.0,213.8016,910.0,751.0,936.0,631.0,932.0,484.0,1040.0,487.0,1023.0,605.0,1023.0,751.0,879.0,420.0,876.0,391.0,929.0,328.0,1066.0,323.0,1095.0,400.0,1112.0,439.0
016893506.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,888.0,99.0,1012.0,224.0,915.9083,99.8727,921.0,843.0,922.0,712.0,895.0,506.0,992.0,516.0,972.0,724.0,961.0,933.0,773.0,399.0,857.0,377.0,901.0,238.0,1076.0,226.0,1121.0,359.0,1095.0,537.0
044741237.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,872.0,311.0,983.0,439.0,924.3658,307.3023,919.0,894.0,908.0,728.0,924.0,612.0,1035.0,625.0,1051.0,750.0,1035.0,886.0,813.0,690.0,818.0,590.0,843.0,457.0,1016.0,400.0,1095.0,503.0,1095.0,574.0
066864322.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,158.0,61.0,214.0,116.0,191.3234,57.5578,131.0,405.0,142.0,342.0,167.0,263.0,213.0,258.0,217.0,330.0,224.0,395.0,121.0,244.0,106.0,193.0,134.0,140.0,222.0,130.0,239.0,186.0,238.0,232.0
020162732.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,335.0,13.0,381.0,69.0,359.4124,12.0462,346.0,390.0,345.0,319.0,328.0,208.0,409.0,196.0,401.0,320.0,443.0,412.0,297.0,209.0,308.0,166.0,322.0,90.0,390.0,74.0,434.0,162.0,376.0,160.0
024848914.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,645.0,68.0,773.0,227.0,677.0,72.0,773.0,536.0,611.0,402.0,700.0,340.0,865.0,350.0,857.0,462.0,855.0,584.0,526.0,514.0,551.0,338.0,592.0,214.0,861.0,168.0,948.0,330.0,836.0,398.0
087676564.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,381.0,107.0,449.0,203.0,421.0,108.0,347.0,360.0,361.0,323.0,371.0,300.0,457.0,297.0,474.0,335.0,425.0,383.0,323.0,247.0,359.0,247.0,353.0,205.0,462.0,209.0,495.0,259.0,464.0,281.0
082125730.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,302.0,102.0,356.0,158.0,329.0,98.8822,322.0,388.0,321.0,298.0,289.0,266.0,366.0,255.0,403.0,289.0,403.0,395.0,325.0,275.0,299.0,230.0,286.0,170.0,372.0,182.0,388.0,224.0,406.0,261.0
072225257.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,841.0,225.0,875.0,298.0,854.2363,229.5088,838.0,554.0,840.0,497.0,820.0,407.0,894.0,407.0,893.0,485.0,896.0,553.0,739.0,363.0,809.0,357.0,822.0,307.0,904.0,301.0,922.0,349.0,905.0,397.0
072003654.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,839.0,232.0,886.0,291.0,862.1532,231.3292,836.0,557.0,836.0,493.0,828.0,416.0,900.0,414.0,899.0,478.0,900.0,562.0,729.0,348.0,786.0,322.0,818.0,299.0,908.0,310.0,932.0,359.0,927.0,429.0
018159772.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,680.0,116.0,766.0,211.0,699.6891,117.8496,771.0,670.0,751.0,550.0,759.0,435.0,847.0,447.0,814.0,568.0,855.0,697.0,634.0,329.0,683.0,304.0,716.0,241.0,802.0,226.0,843.0,335.0,740.0,341.0
058339179.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,661.0,75.0,750.0,170.0,690.9507,72.5032,742.0,581.0,730.0,455.0,744.0,352.0,867.0,367.0,839.0,482.0,837.0,617.0,594.0,344.0,637.0,284.0,671.0,201.0,794.0,233.0,813.0,322.0,796.0,405.0
093211828.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,152.0,168.0,207.0,239.0,185.8967,168.1497,195.0,554.0,198.0,456.0,203.0,341.0,155.0,341.0,145.0,428.0,123.0,545.0,227.0,371.0,208.0,330.0,200.0,259.0,139.0,253.0,141.0,315.0,137.0,367.0
093211828.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,352.0,175.0,427.0,261.0,390.5695,172.3687,400.0,593.0,403.0,484.0,412.0,373.0,367.0,363.0,357.0,487.0,355.0,586.0,447.0,416.0,437.0,355.0,416.0,286.0,359.0,278.0,349.0,355.0,339.0,403.0
093211828.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,484.0,180.0,545.0,264.0,513.5565,180.4858,521.0,594.0,526.0,516.0,547.0,432.0,491.0,387.0,473.0,495.0,477.0,596.0,568.0,428.0,562.0,363.0,550.0,294.0,481.0,282.0,465.0,354.0,465.0,407.0
056513318.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,702.0,152.0,759.0,225.0,733.012,151.5383,689.0,556.0,718.0,464.0,687.0,354.0,743.0,354.0,740.0,461.0,716.0,554.0,788.0,307.0,711.0,314.0,695.0,242.0,758.0,237.0,764.0,286.0,788.0,306.0
056513318.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,995.0,411.0,1059.0,484.0,1062.1753,431.047,987.0,598.0,1048.0,602.0,1013.0,529.0,934.0,525.0,976.0,509.0,960.0,615.0,1060.0,578.0,1053.0,541.0,1011.0,452.0,981.0,472.0,1002.0,557.0,1008.0,610.0
086989636.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,256.0,103.0,306.0,161.0,282.36,101.3995,290.0,458.0,268.0,378.0,263.0,272.0,301.0,272.0,305.0,377.0,311.0,459.0,229.0,328.0,232.0,257.0,238.0,178.0,320.0,175.0,342.0,243.0,317.0,288.0
080285345.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,530.0,24.0,556.0,62.0,544.5955,24.6519,516.0,232.0,523.0,158.0,520.0,119.0,551.0,115.0,570.0,151.0,546.0,192.0,494.0,135.0,510.0,105.0,519.0,68.0,562.0,64.0,571.0,105.0,565.0,135.0
074996047.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,249.0,37.0,309.0,111.0,290.2068,37.5779,244.0,414.0,248.0,319.0,239.0,217.0,294.0,218.0,279.0,320.0,271.0,414.0,218.0,245.0,224.0,184.0,237.0,112.0,297.0,113.0,311.0,168.0,336.0,213.0
055964033.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,532.0,232.0,600.0,289.0,573.7817,225.8716,607.0,598.0,596.0,519.0,581.0,416.0,537.0,416.0,536.0,496.0,529.0,568.0,679.0,302.0,666.0,339.0,587.0,307.0,524.0,302.0,500.0,354.0,485.0,397.0
094611546.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,659.0,177.0,718.0,225.0,686.6923,170.6301,704.0,504.0,706.0,414.0,704.0,334.0,665.0,333.0,661.0,415.0,653.0,494.0,742.0,346.0,735.0,302.0,722.0,244.0,659.0,242.0,645.0,295.0,639.0,337.0
037330932.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,1132.0,316.0,1193.0,380.0,1175.6899,315.1862,1076.0,614.0,1123.0,553.0,1158.0,490.0,1086.0,490.0,1073.0,545.0,1025.0,610.0,1176.0,450.0,1213.0,455.0,1179.0,408.0,1105.0,389.0,1062.0,418.0,1076.0,455.0
071597223.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,218.0,366.0,250.0,391.0,227.0,363.0,220.0,475.0,233.0,447.0,231.0,424.0,272.0,427.0,264.0,437.0,271.0,465.0,215.0,418.0,205.0,408.0,217.0,395.0,263.0,391.0,280.0,407.0,269.0,426.0
022197216.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,924.0,317.0,1010.0,383.0,965.0,306.0,924.0,832.0,924.0,756.0,914.0,633.0,1032.0,625.0,1025.0,741.0,1025.0,838.0,865.0,606.0,863.0,534.0,899.0,429.0,1040.0,429.0,1114.0,454.0,1070.0,391.0
067189274.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,952.0,428.0,1024.0,483.0,997.0809,420.4147,1010.0,782.0,1006.0,681.0,1028.0,592.0,955.0,612.0,954.0,678.0,950.0,764.0,1038.0,601.0,1047.0,536.0,1019.0,492.0,935.0,504.0,920.0,541.0,920.0,575.0
079991609.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,917.0,200.0,993.0,307.0,959.7889,201.2213,894.0,849.0,911.0,704.0,908.0,501.0,1012.0,491.0,1036.0,702.0,1010.0,839.0,856.0,392.0,792.0,396.0,861.0,328.0,1036.0,309.0,1124.0,377.0,1088.0,387.0
017854466.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,914.0,424.0,1000.0,528.0,967.5865,423.0675,899.0,838.0,916.0,715.0,892.0,595.0,1024.0,578.0,1031.0,691.0,1022.0,821.0,851.0,766.0,817.0,631.0,873.0,518.0,1036.0,453.0,1118.0,528.0,1164.0,624.0
065274611.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,914.0,197.0,997.0,324.0,969.371,201.4198,889.0,857.0,913.0,708.0,901.0,506.0,1014.0,509.0,1033.0,677.0,1007.0,836.0,817.0,451.0,817.0,415.0,870.0,326.0,1014.0,309.0,1076.0,388.0,1137.0,441.0
023818278.jpg,0,1,1,1,1,1,1,1,1,1,1,1,1,959.0,203.0,1045.0,307.0,1030.0148,208.8579,886.0,860.0,907.0,700.0,863.0,523.0,1018.0,528.0,1039.0,676.0,1016.0,850.0,919.0,472.0,849.0,402.0,914.0,296.0,1021.0,326.0,1028.0,449.0,1100.0,491.0
